11.26	74.086
11.27	68.941
11.28	66.506
11.29	66.191
11.3	65.848
11.31	65.202
11.32	65.869
11.33	67.09
11.34	65.749
11.35	61.133
11.36	56.781
11.37	54.744
11.38	53.34
11.39	51.568
11.4	51.999
11.41	56.513
11.42	63.235
11.43	70.253
11.44	78.293
11.45	87.61
11.46	95.339
11.47	99.272
11.48	100.31
11.49	99.545
11.5	95.653
11.51	88.272
11.52	80.204
11.53	74.576
11.54	71.455
11.55	69.414
11.56	67.086
11.57	62.884
11.58	55.539
11.59	45.69
11.6	34.956
11.61	24.115
11.62	14.234
11.63	8.017
11.64	7.535
11.65	11.58
11.66	18.158
11.67	27.462
11.68	39.886
11.69	53.086
11.7	64.484
11.71	74.149
11.72	82.696
11.73	88.101
11.74	87.919
11.75	82.832
11.76	75.647
11.77	68.278
11.78	61.684
11.79	56.959
11.8	54.349
11.81	52.453
11.82	50.148
11.83	47.793
11.84	45.603
11.85	41.74
11.86	34.492
11.87	23.464
11.88	8.823
11.89	-10.095
11.9	-32.539
11.91	-56.36
11.92	-80.075
11.93	-104.22
11.94	-128.53
11.95	-151.36
11.96	-171.6
11.97	-188.81
11.98	-200.7
11.99	-204.06
12	-198.81
12.01	-187.84
12.02	-172.48
12.03	-152.05
12.04	-128.8
12.05	-107.62
12.06	-90.8
12.07	-76.783
12.08	-64.804
12.09	-56.783
12.1	-54.188
12.11	-56.167
12.12	-61.863
12.13	-70.606
12.14	-80.474
12.15	-89.437
12.16	-98.111
12.17	-106.76
12.18	-112.76
12.19	-113.54
12.2	-111.4
12.21	-110.47
12.22	-110.68
12.23	-108.85
12.24	-104.55
12.25	-100.63
12.26	-97.866
12.27	-95.027
12.28	-91.963
12.29	-89.989
12.3	-88.347
12.31	-85.804
12.32	-82.562
12.33	-79.541
12.34	-75.231
12.35	-67.317
12.36	-54.982
12.37	-39.632
12.38	-22.733
12.39	-5.766
12.4	10.101
12.41	24.153
12.42	36.504
12.43	46.652
12.44	54.384
12.45	59.846
12.46	62.916
